Order,Family,Genus,Species,Name,C-value,Mbp,Method,Metamorphosis
Lepidoptera,Noctuidae,Helicoverpa,assulta,Helicoverpa assulta,0.439672802,430,FCM,Complete
Lepidoptera,Noctuidae,Helicoverpa,armigera,Helicoverpa armigera,0.402862986,394,FCM,Complete
Hemiptera,Aleyrodidae,Trialeuordes,vaporariorum,Trialeuordes vaporariorum,0.59,577.02,FIA,Incomplete
Hemiptera,Aphididae,Ovatus,mentharius,Ovatus mentharius,0.434,424.452,FIA,Incomplete
Hemiptera,Aphididae,Sipha,maydis,Sipha maydis,0.463,452.814,FIA,Incomplete
Hemiptera,Asterolecaniidae,Bambusaspis,bambusae,Bambusaspis bambusae,0.203,198.534,FIA,Incomplete
Hemiptera,Asterolecaniidae,Bambusaspis,miliaris,Bambusaspis miliaris,0.15,146.7,FIA,Incomplete
Hemiptera,Asterolecaniidae,Planchonia,stentae,Planchonia stentae,0.364,355.992,FIA,Incomplete
Hemiptera,Coccidae,Ceroplastes,floridensis,Ceroplastes floridensis,0.434,424.452,FIA,Incomplete
Hemiptera,Coccidae,Ceroplastes,japonicus,Ceroplastes japonicus,0.818,800.004,FIA,Incomplete
Hemiptera,Coccidae,Ceroplastes,sinensis,Ceroplastes sinensis,1.173,1147.194,FIA,Incomplete
Hemiptera,Coccidae,Coccus,hesperidum,Coccus hesperidum,0.673,658.194,FIA,Incomplete
Hemiptera,Coccidae,Coccus,viridis,Coccus viridis,0.336,328.608,FIA,Incomplete
Hemiptera,Coccidae,Kenima,galilit,Kenima galilit,1.575,1540.35,FIA,Incomplete
Hemiptera,Coccidae,Parthenolecanium,corni,Parthenolecanium corni,1.229,1201.962,FIA,Incomplete
Hemiptera,Coccidae,Protopulvinaria,pyriformis,Protopulvinaria pyriformis,0.44,430.32,FIA,Incomplete
Hemiptera,Coccidae,Pulvinaria,floccifera,Pulvinaria floccifera,1.245,1217.61,FIA,Incomplete
Hemiptera,Coccidae,Stozia,ephedrae,Stozia ephedrae,0.595,581.91,FIA,Incomplete
Hemiptera,Diaspididae,Acutaspis,agavis,Acutaspis agavis,0.262,256.236,FIA,Incomplete
Hemiptera,Diaspididae,Aonidiella,aurantii,Aonidiella aurantii,0.647,632.766,FIA,Incomplete
Hemiptera,Diaspididae,Aspidiotus,nerii,Aspidiotus nerii,0.391,382.398,FIA,Incomplete
Hemiptera,Diaspididae,Chionaspis,pinifoliae,Chionaspis pinifoliae,0.534,522.252,FIA,Incomplete
Hemiptera,Diaspididae,Chrysomphalus,aonidum,Chrysomphalus aonidum,0.63,616.14,FIA,Incomplete
Hemiptera,Diaspididae,Diaspidiotus,juglansregiae,Diaspidiotus juglansregiae,0.802,784.356,FIA,Incomplete
Hemiptera,Diaspididae,Diaspis,boisduvalii,Diaspis boisduvalii,0.362,354.036,FIA,Incomplete
Hemiptera,Diaspididae,Diaspis,echinocacti,Diaspis echinocacti,0.451,441.078,FIA,Incomplete
Hemiptera,Diaspididae,Epidiaspis,leperii,Epidiaspis leperii,0.701,685.578,FIA,Incomplete
Hemiptera,Diaspididae,Fiorinia,externa,Fiorinia externa,0.436,426.408,FIA,Incomplete
Hemiptera,Diaspididae,Froggattiella,penicillata,Froggattiella penicillata,0.488,477.264,FIA,Incomplete
Hemiptera,Diaspididae,Furcaspis,biformis,Furcaspis biformis,0.408,399.024,FIA,Incomplete
Hemiptera,Diaspididae,Hemiberlesia,lataniae,Hemiberlesia lataniae,0.664,649.392,FIA,Incomplete
Hemiptera,Diaspididae,Hemiberlesia,palmae,Hemiberlesia palmae,0.769,752.082,FIA,Incomplete
Hemiptera,Diaspididae,Hemiberlesia,rapax,Hemiberlesia rapax,0.633,619.074,FIA,Incomplete
Hemiptera,Diaspididae,Lepidosaphes,beckii,Lepidosaphes beckii,0.359,351.102,FIA,Incomplete
Hemiptera,Diaspididae,Melanaspis,obscura,Melanaspis obscura,0.877,857.706,FIA,Incomplete
Hemiptera,Diaspididae,Parlatoria,pergandii,Parlatoria pergandii,0.678,663.084,FIA,Incomplete
Hemiptera,Diaspididae,Parlatoria,pittospori,Parlatoria pittospori,0.597,583.866,FIA,Incomplete
Hemiptera,Diaspididae,Pinnaspis,aspidistrae,Pinnaspis aspidistrae,0.183,178.974,FIA,Incomplete
Hemiptera,Diaspididae,Pseudaulacaspis,cockerelli,Pseudaulacaspis cockerelli,0.356,348.168,FIA,Incomplete
Hemiptera,Diaspididae,Targionia,vitis,Targionia vitis,1.231,1203.918,FIA,Incomplete
Hemiptera,Diaspididae,Unaspis,euonymi,Unaspis euonymi,0.514,502.692,FIA,Incomplete
Hemiptera,Eriococcidae,Apiomorpha,maliformis,Apiomorpha maliformis,1.17,1144.26,FIA,Incomplete
Hemiptera,Eriococcidae,Apiomorpha,pileata,Apiomorpha pileata,1.052,1028.856,FIA,Incomplete
Hemiptera,Eriococcidae,Apiomorpha,pomaphora,Apiomorpha pomaphora,2.125,2078.25,FIA,Incomplete
Hemiptera,Eriococcidae,Apiomorpha,subconica,Apiomorpha subconica,0.926,905.628,FIA,Incomplete
Hemiptera,Eriococcidae,Ascelis,praemollis,Ascelis praemollis,0.288,281.664,FIA,Incomplete
Hemiptera,Eriococcidae,Ascelis,schraderi,Ascelis schraderi,0.247,241.566,FIA,Incomplete
Hemiptera,Eriococcidae,Eriococcus,coriaceus,Eriococcus coriaceus,0.3,293.4,FIA,Incomplete
Hemiptera,Eriococcidae,Eriococcus,sp1,Eriococcus sp1,0.532,520.296,FIA,Incomplete
Hemiptera,Kermestidae,Kermes,echinatus,Kermes echinatus,0.686,670.908,FIA,Incomplete
Hemiptera,Kermestidae,Nidularia,balachowskii,Nidularia balachowskii,0.682,666.996,FIA,Incomplete
Hemiptera,Margarodidae,Icerya,purchasi,Icerya purchasi,1.131,1106.118,FIA,Incomplete
Hemiptera,Margarodidae,Icerya,seychellarum,Icerya seychellarum,2.062,2016.636,FIA,Incomplete
Hemiptera,Phoenicococcidae,Phoenicococcus,marlatti,Phoenicococcus marlatti,0.198,193.644,FIA,Incomplete
Hemiptera,Pseudococcidae,Coccidohystrix,lubersaci,Coccidohystrix lubersaci,0.89,870.42,FIA,Incomplete
Hemiptera,Pseudococcidae,Dysmicoccus,brevipes,Dysmicoccus brevipes,0.412,402.936,FIA,Incomplete
Hemiptera,Pseudococcidae,Paracoccus,marginatus,Paracoccus marginatus,0.651,636.678,FIA,Incomplete
Hemiptera,Pseudococcidae,Paracoccus,sp,Paracoccus sp,0.566,553.548,FIA,Incomplete
Hemiptera,Pseudococcidae,Phenacoccus,gossypii,Phenacoccus gossypii,0.496,485.088,FIA,Incomplete
Hemiptera,Pseudococcidae,Phenacoccus,peruvianus,Phenacoccus peruvianus,0.197,192.666,FIA,Incomplete
Hemiptera,Pseudococcidae,Phenacoccus,solani,Phenacoccus solani,0.363,355.014,FIA,Incomplete
Hemiptera,Pseudococcidae,Phenacoccus,solenopsis,Phenacoccus solenopsis,0.508,496.824,FIA,Incomplete
Hemiptera,Pseudococcidae,Planococcus,citri,Planococcus citri,0.561,548.658,FIA,Incomplete
Hemiptera,Pseudococcidae,Planococcus,ficus,Planococcus ficus,0.58,567.24,FIA,Incomplete
Hemiptera,Pseudococcidae,Planococcus,vovae,Planococcus vovae,0.346,338.388,FIA,Incomplete
Hemiptera,Pseudococcidae,Pseudococcus,longispinus,Pseudococcus longispinus,0.394,385.332,FIA,Incomplete
Hemiptera,Pseudococcidae,Pseudococcus,viburni,Pseudococcus viburni,0.638,623.964,FIA,Incomplete
Blattodea,Blaberidae,Blaberus,colloseus,Blaberus colloseus,4.08,3990.24,FIA,Incomplete
Blattodea,Blaberidae,Blaberus,craniifer,Blaberus craniifer,3.86,3775.08,FIA,Incomplete
Blattodea,Blaberidae,Blaberus,discoidalis,Blaberus discoidalis,4.82,4713.96,FIA,Incomplete
Blattodea,Blaberidae,Blaptica,dubia,Blaptica dubia,4.77,4665.06,FIA,Incomplete
Blattodea,Blaberidae,Byrsotria,sp.cuba,Byrsotria sp.cuba,2.64,2581.92,FIA,Incomplete
Blattodea,Blaberidae,Elliptorhina,javanica,Elliptorhina javanica,2.98,2914.44,FIA,Incomplete
Blattodea,Blaberidae,Epilampra,maya,Epilampra maya,4.21,4117.38,FIA,Incomplete
Blattodea,Blaberidae,Eublaberus,sp.ivory,Eublaberus sp.ivory,6.02,5887.56,FIA,Incomplete
Blattodea,Blaberidae,Gromphadorhina,portentosa,Gromphadorhina portentosa,3.32,3246.96,FIA,Incomplete
Blattodea,Blaberidae,Gyna,lurida,Gyna lurida,2.29,2239.62,FIA,Incomplete
Blattodea,Blaberidae,Gyna,caffrorum,Gyna caffrorum,1.94,1897.32,FIA,Incomplete
Blattodea,Blaberidae,Gyna,centurio,Gyna centurio,2.01,1965.78,FIA,Incomplete
Blattodea,Blaberidae,Hemiblabera,tenebricosa,Hemiblabera tenebricosa,3.45,3374.1,FIA,Incomplete
Blattodea,Blaberidae,Henschoutedenia,flexivitta,Henschoutedenia flexivitta,6.79,6640.62,FIA,Incomplete
Blattodea,Blaberidae,Panchlora,nivea,Panchlora nivea,1.6,1564.8,FIA,Incomplete
Blattodea,Blaberidae,Paraplecta,sp1,Paraplecta sp1,2.09,2044.02,FIA,Incomplete
Blattodea,Blaberidae,Paraplecta,sp2,Paraplecta sp2,2.27,2220.06,FIA,Incomplete
Blattodea,Blaberidae,Pycnoscelus,fermapterus,Pycnoscelus fermapterus,5.57,5447.46,FIA,Incomplete
Blattodea,Blaberidae,Pycnoscelus,nigra,Pycnoscelus nigra,7.49,7325.22,FIA,Incomplete
Blattodea,Blaberidae,Pycnoscelus,sp.thailand,Pycnoscelus sp.thailand,7.97,7794.66,FIA,Incomplete
Blattodea,Blaberidae,Pycnoscelus,striatus,Pycnoscelus striatus,2.84,2777.52,FIA,Incomplete
Blattodea,Blaberidae,Rhabdoblatta,formosana,Rhabdoblatta formosana,2.15,2102.7,FIA,Incomplete
Blattodea,Blaberidae,Schultesia,lampyridiformis,Schultesia lampyridiformis,4.11,4019.58,FIA,Incomplete
Blattodea,Blattidae,Blatta,orientalis,Blatta orientalis,3.03,2963.34,FIA,Incomplete
Blattodea,Blattidae,Eurycotis,lixa,Eurycotis lixa,4.06,3970.68,FIA,Incomplete
Blattodea,Blattidae,Neostylopyga,propinqua,Neostylopyga propinqua,2.2,2151.6,FIA,Incomplete
Blattodea,Blattidae,Periplaneta,americana,Periplaneta americana,2.72,2660.16,FIA,Incomplete
Blattodea,Blattidae,Periplaneta,australasiae,Periplaneta australasiae,5.2,5085.6,FIA,Incomplete
Blattodea,Blattidae,Periplaneta,fuliginosa,Periplaneta fuliginosa,4.53,4430.34,FIA,Incomplete
Blattodea,Corydiidae,Arenivaga,bolliana,Arenivaga bolliana,2.07,2024.46,FIA,Incomplete
Blattodea,Corydiidae,Compsodes,schwarzi,Compsodes schwarzi,3.39,3315.42,FIA,Incomplete
Blattodea,Corydiidae,Ergaula,pilosa,Ergaula pilosa,9.58,9369.24,FIA,Incomplete
Blattodea,Ectobiidae,Balta,vilis,Balta vilis,2.97,2904.66,FIA,Incomplete
Blattodea,Ectobiidae,Blattella,asahinai,Blattella asahinai,2.17,2122.26,FIA,Incomplete
Blattodea,Ectobiidae,Blattella,nipponica,Blattella nipponica,2.24,2190.72,FIA,Incomplete
Blattodea,Ectobiidae,Blattella,vaga,Blattella vaga,3.44,3364.32,FIA,Incomplete
Blattodea,Ectobiidae,Cariblatta,minima,Cariblatta minima,4.7,4596.6,FIA,Incomplete
Blattodea,Ectobiidae,Ischnoptera,bilunata,Ischnoptera bilunata,3.6,3520.8,FIA,Incomplete
Blattodea,Ectobiidae,Ischnoptera,deropeltiformis,Ischnoptera deropeltiformis,2.42,2366.76,FIA,Incomplete
Blattodea,Ectobiidae,Ischnoptera,rufa,Ischnoptera rufa,2.8,2738.4,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,americana,Parcoblatta americana,5.35,5232.3,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,bolliana,Parcoblatta bolliana,4,3912,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,caudelli,Parcoblatta caudelli,4.77,4665.06,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,desertae,Parcoblatta desertae,5.04,4929.12,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,divisa,Parcoblatta divisa,3.05,2982.9,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,fulvescens,Parcoblatta fulvescens,3.82,3735.96,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,lata,Parcoblatta lata,3.57,3491.46,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,uhleriana,Parcoblatta uhleriana,3.34,3266.52,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,virginica,Parcoblatta virginica,4.24,4146.72,FIA,Incomplete
Blattodea,Ectobiidae,Parcoblatta,zebra,Parcoblatta zebra,3.09,3022.02,FIA,Incomplete
Lepidoptera,Papilionidae,Bhutanitis,thaidina,Bhutanitis thaidina,0.519,507.582,FCM,Complete
Lepidoptera,Papilionidae,Sericinus,montelus ,Sericinus montelus ,0.559,546.702,FCM,Complete
Lepidoptera,Papilionidae,Parnassius,orleans,Parnassius orleans,1.287,1258.686,FCM,Complete
Lepidoptera,Papilionidae,Troides,helena ,Troides helena ,0.389,380.442,FCM,Complete
Lepidoptera,Papilionidae,Byasa,hedistus,Byasa hedistus,0.242,236.676,FCM,Complete
Lepidoptera,Papilionidae,Graphium,eurypylus ,Graphium eurypylus ,1.178,1152.084,FCM,Complete
Lepidoptera,Papilionidae,Graphium,sarpedon ,Graphium sarpedon ,0.973,951.594,FCM,Complete
Lepidoptera,Papilionidae,Pathysa,antiphates,Pathysa antiphates,0.34,332.52,FCM,Complete
Lepidoptera,Papilionidae,Pathysa,nomius,Pathysa nomius,0.765,748.17,FCM,Complete
Lepidoptera,Papilionidae,Pazala,confucius,Pazala confucius,0.3549,347.0922,FCM,Complete
Lepidoptera,Papilionidae,Paranticopsis,xenocles,Paranticopsis xenocles,0.265,259.17,FCM,Complete
Lepidoptera,Papilionidae,Meandrusa,payeni ,Meandrusa payeni ,0.405,396.09,FCM,Complete
Lepidoptera,Papilionidae,Papilio,bianor ,Papilio bianor ,0.341,333.498,FCM,Complete
Lepidoptera,Papilionidae,Papilio,demoleus ,Papilio demoleus ,0.37,361.86,FCM,Complete
Lepidoptera,Papilionidae,Papilio,helenus ,Papilio helenus ,0.361,353.058,FCM,Complete
Lepidoptera,Papilionidae,Papilio,machaon,Papilio machaon,0.28,273.84,FCM,Complete
Lepidoptera,Papilionidae,Papilio,polytes ,Papilio polytes ,0.284,277.752,FCM,Complete
Lepidoptera,Papilionidae,Papilio,protenor ,Papilio protenor ,0.329,321.762,FCM,Complete
Lepidoptera,Papilionidae,Papilio,xuthus,Papilio xuthus,0.25,244.5,FCM,Complete
Lepidoptera,Hesperiidae,Erynnis,montanus ,Erynnis montanus ,0.348,340.344,FCM,Complete
Lepidoptera,Hesperiidae,Pyrgus,maculatus ,Pyrgus maculatus ,0.607,593.646,FCM,Complete
Lepidoptera,Hesperiidae,Lobocla,bifasciata,Lobocla bifasciata,0.66,645.48,FCM,Complete
Lepidoptera,Hesperiidae,Barca,bicolor ,Barca bicolor ,0.65,635.7,FCM,Complete
Lepidoptera,Hesperiidae,Carterocephalus,alcinus ,Carterocephalus alcinus ,0.437,427.386,FCM,Complete
Lepidoptera,Hesperiidae,Ochlodes ,thibetana ,Ochlodes thibetana ,0.545,533.01,FCM,Complete
Lepidoptera,Hesperiidae,Pelopidas,sinensis,Pelopidas sinensis,0.31,303.18,FCM,Complete
Lepidoptera,Pieridae,Leptidea,morsei ,Leptidea morsei ,0.977,955.506,FCM,Complete
Lepidoptera,Pieridae,Catopsilia,pomona ,Catopsilia pomona ,0.365,356.97,FCM,Complete
Lepidoptera,Pieridae,Gandaca,harina ,Gandaca harina ,0.353,345.234,FCM,Complete
Lepidoptera,Pieridae,Aporia,bieti,Aporia bieti,0.273,266.994,FCM,Complete
Lepidoptera,Pieridae,Cepora,nadina,Cepora nadina,0.268,262.104,FCM,Complete
Lepidoptera,Pieridae,Delias,pasithoe ,Delias pasithoe ,0.262,256.236,FCM,Complete
Lepidoptera,Pieridae,Hebomoia,glaucippe ,Hebomoia glaucippe ,0.34,332.52,FCM,Complete
Lepidoptera,Pieridae,Pontia,edusa ,Pontia edusa ,0.22,215.16,FCM,Complete
Lepidoptera,Pieridae,Prioneris,philonome ,Prioneris philonome ,0.33,322.74,FCM,Complete
Lepidoptera,Rioidinidae,Dodona,durga ,Dodona durga ,0.481,470.418,FCM,Complete
Lepidoptera,Rioidinidae,Takashia,nana ,Takashia nana ,0.49,479.22,FCM,Complete
Lepidoptera,Lycaenidae,Taraka,hamada ,Taraka hamada ,0.64,625.92,FCM,Complete
Lepidoptera,Lycaenidae,Spalgis,epeus ,Spalgis Spalgis epeus ,0.414,404.892,FCM,Complete
Lepidoptera,Lycaenidae,Heliophorus ,eventa,Heliophorus eventa,0.389,380.442,FCM,Complete
Lepidoptera,Lycaenidae,Helleia,li,Helleia li,0.471,460.638,FCM,Complete
Lepidoptera,Lycaenidae,Zizina,emelina ,Zizina emelina ,0.484,473.352,FCM,Complete
Lepidoptera,Lycaenidae,Ahlbergia,circe ,Ahlbergia circe ,0.816,798.048,FCM,Complete
Lepidoptera,Lycaenidae,Favonius,orientalis,Favonius orientalis,0.618,604.404,FCM,Complete
Lepidoptera,Lycaenidae,Howarthia,caelestis ,Howarthia caelestis ,0.522,510.516,FCM,Complete
Lepidoptera,Lycaenidae,Satyrium,oenone,Satyrium oenone,1.024,1001.472,FCM,Complete
Lepidoptera,Nymphalidae,Danaus,genutia ,Danaus genutia ,0.323,315.894,FCM,Complete
Lepidoptera,Nymphalidae,Danaus ,chrysippus,Danaus chrysippus,0.369,360.882,FCM,Complete
Lepidoptera,Nymphalidae,Idea,leuconoe ,Idea leuconoe ,0.336,328.608,FCM,Complete
Lepidoptera,Nymphalidae,Parantica,sita ,Parantica sita ,0.465,454.77,FCM,Complete
Lepidoptera,Nymphalidae,Calinaga,davidis ,Calinaga davidis ,0.511,499.758,FCM,Complete
Lepidoptera,Nymphalidae,Polyura,athamas,Polyura athamas,0.333,325.674,FCM,Complete
Lepidoptera,Nymphalidae,Polyura,nepenthes,Polyura nepenthes,0.946,925.188,FCM,Complete
Lepidoptera,Nymphalidae,Faunis ,aerope ,Faunis aerope ,0.342,334.476,FCM,Complete
Lepidoptera,Nymphalidae,Lasiommata,majuscula,Lasiommata majuscula,0.6314,617.5092,FCM,Complete
Lepidoptera,Nymphalidae,Melanargia,leda ,Melanargia leda ,0.612,598.536,FCM,Complete
Lepidoptera,Nymphalidae,Tatinga,tibetana ,Tatinga tibetana ,0.584,571.152,FCM,Complete
Lepidoptera,Nymphalidae,Ypthima,argus,Ypthima argus,0.428,418.584,FCM,Complete
Lepidoptera,Nymphalidae,Cyrestis,thyodamas ,Cyrestis thyodamas ,0.355,347.19,FCM,Complete
Lepidoptera,Nymphalidae,Ariadne,ariadne ,Ariadne ariadne ,0.375,366.75,FCM,Complete
Lepidoptera,Nymphalidae,Kallima,inachus,Kallima inachus,0.473,462.594,FCM,Complete
Lepidoptera,Nymphalidae,Melitaea,yuenty ,Melitaea yuenty ,0.467,456.726,FCM,Complete
Lepidoptera,Nymphalidae,Vanessa,cardui ,Vanessa cardui ,0.384,375.552,FCM,Complete
Lepidoptera,Nymphalidae,Vanessa,indica ,Vanessa indica ,0.377,368.706,FCM,Complete
Lepidoptera,Nymphalidae,Neptis,sappho ,Neptis sappho ,0.352,344.256,FCM,Complete
Lepidoptera,Nymphalidae,Argyreus,hyperbius ,Argyreus hyperbius ,0.388,379.464,FCM,Complete
Lepidoptera,Nymphalidae,Cethosia ,cyane ,Cethosia cyane ,0.304,297.312,FCM,Complete
Lepidoptera,Nymphalidae,Vagrans,egista ,Vagrans egista ,0.35,342.3,FCM,Complete
Lepidoptera,Nymphalidae,Vindula,erota,Vindula erota,0.344,336.432,FCM,Complete
